country,year,predicted_value,metric
Republic of Congo,2026,8306971.690000057,forest_loss
Republic of Congo,2027,8671805.893846154,forest_loss
Republic of Congo,2028,9036640.097692251,forest_loss
Republic of Congo,2029,9401474.301538467,forest_loss
Republic of Congo,2030,9766308.505384564,forest_loss
Republic of Congo,2031,10131142.70923078,forest_loss
Republic of Congo,2032,10495976.913076878,forest_loss
Republic of Congo,2033,10860811.116923094,forest_loss
Republic of Congo,2034,11225645.32076919,forest_loss
Republic of Congo,2035,11590479.524615407,forest_loss
Republic of Congo,2036,11955313.728461504,forest_loss
Republic of Congo,2037,12320147.93230772,forest_loss
Republic of Congo,2038,12684982.136153817,forest_loss
Republic of Congo,2039,13049816.340000033,forest_loss
Republic of Congo,2040,13414650.54384613,forest_loss
Republic of Congo,2041,13779484.747692347,forest_loss
Republic of Congo,2042,14144318.951538444,forest_loss
Republic of Congo,2043,14509153.15538466,forest_loss
Republic of Congo,2044,14873987.359230757,forest_loss
Republic of Congo,2045,15238821.563076973,forest_loss
Reunion,2026,54425.049999999814,forest_loss
Reunion,2027,56543.91846153792,forest_loss
Reunion,2028,58662.786923076026,forest_loss
Reunion,2029,60781.655384615064,forest_loss
Reunion,2030,62900.52384615317,forest_loss
Reunion,2031,65019.39230769221,forest_loss
Reunion,2032,67138.26076923031,forest_loss
Reunion,2033,69257.12923076842,forest_loss
Reunion,2034,71375.99769230746,forest_loss
Reunion,2035,73494.86615384556,forest_loss
Reunion,2036,75613.73461538367,forest_loss
Reunion,2037,77732.6030769227,forest_loss
Reunion,2038,79851.47153846081,forest_loss
Reunion,2039,81970.33999999985,forest_loss
Reunion,2040,84089.20846153796,forest_loss
Reunion,2041,86208.07692307606,forest_loss
Reunion,2042,88326.9453846151,forest_loss
Reunion,2043,90445.8138461532,forest_loss
Reunion,2044,92564.68230769131,forest_loss
Reunion,2045,94683.55076923035,forest_loss
Romania,2026,3814972.469999969,forest_loss
Romania,2027,3962727.2599999905,forest_loss
Romania,2028,4110482.0499999523,forest_loss
Romania,2029,4258236.839999974,forest_loss
Romania,2030,4405991.629999995,forest_loss
Romania,2031,4553746.419999957,forest_loss
Romania,2032,4701501.209999979,forest_loss
Romania,2033,4849255.99999994,forest_loss
Romania,2034,4997010.789999962,forest_loss
Romania,2035,5144765.579999983,forest_loss
Romania,2036,5292520.369999945,forest_loss
Romania,2037,5440275.159999967,forest_loss
Romania,2038,5588029.949999988,forest_loss
Romania,2039,5735784.73999995,forest_loss
Romania,2040,5883539.529999971,forest_loss
Romania,2041,6031294.319999993,forest_loss
Romania,2042,6179049.109999955,forest_loss
Romania,2043,6326803.899999976,forest_loss
Romania,2044,6474558.689999938,forest_loss
Romania,2045,6622313.4799999595,forest_loss
Russia,2026,687354952.7699966,forest_loss
Russia,2027,716009106.2630768,forest_loss
Russia,2028,744663259.7561493,forest_loss
Russia,2029,773317413.2492294,forest_loss
Russia,2030,801971566.7423096,forest_loss
Russia,2031,830625720.2353821,forest_loss
Russia,2032,859279873.7284622,forest_loss
Russia,2033,887934027.2215347,forest_loss
Russia,2034,916588180.7146149,forest_loss
Russia,2035,945242334.2076874,forest_loss
Russia,2036,973896487.7007675,forest_loss
Russia,2037,1002550641.1938477,forest_loss
Russia,2038,1031204794.6869202,forest_loss
Russia,2039,1059858948.1800003,forest_loss
Russia,2040,1088513101.6730728,forest_loss
Russia,2041,1117167255.166153,forest_loss
Russia,2042,1145821408.659233,forest_loss
Russia,2043,1174475562.1523056,forest_loss
Russia,2044,1203129715.6453857,forest_loss
Russia,2045,1231783869.1384583,forest_loss
Rwanda,2026,424355.7800000012,forest_loss
Rwanda,2027,443086.4092307687,forest_loss
Rwanda,2028,461817.03846153617,forest_loss
Rwanda,2029,480547.6676923111,forest_loss
Rwanda,2030,499278.2969230786,forest_loss
Rwanda,2031,518008.9261538461,forest_loss
Rwanda,2032,536739.5553846136,forest_loss
Rwanda,2033,555470.1846153885,forest_loss
Rwanda,2034,574200.813846156,forest_loss
Rwanda,2035,592931.4430769235,forest_loss
Rwanda,2036,611662.072307691,forest_loss
Rwanda,2037,630392.7015384585,forest_loss
Rwanda,2038,649123.3307692334,forest_loss
Rwanda,2039,667853.9600000009,forest_loss
Rwanda,2040,686584.5892307684,forest_loss
Rwanda,2041,705315.2184615359,forest_loss
Rwanda,2042,724045.8476923108,forest_loss
Rwanda,2043,742776.4769230783,forest_loss
Rwanda,2044,761507.1061538458,forest_loss
Rwanda,2045,780237.7353846133,forest_loss
Saint Kitts and Nevis,2026,3136.7600000000093,forest_loss
Saint Kitts and Nevis,2027,3229.9384615384624,forest_loss
Saint Kitts and Nevis,2028,3323.1169230769156,forest_loss
Saint Kitts and Nevis,2029,3416.295384615398,forest_loss
Saint Kitts and Nevis,2030,3509.473846153851,forest_loss
Saint Kitts and Nevis,2031,3602.652307692304,forest_loss
Saint Kitts and Nevis,2032,3695.830769230757,forest_loss
Saint Kitts and Nevis,2033,3789.0092307692394,forest_loss
Saint Kitts and Nevis,2034,3882.1876923076925,forest_loss
Saint Kitts and Nevis,2035,3975.3661538461456,forest_loss
Saint Kitts and Nevis,2036,4068.544615384628,forest_loss
Saint Kitts and Nevis,2037,4161.723076923081,forest_loss
Saint Kitts and Nevis,2038,4254.901538461534,forest_loss
Saint Kitts and Nevis,2039,4348.079999999987,forest_loss
Saint Kitts and Nevis,2040,4441.258461538469,forest_loss
Saint Kitts and Nevis,2041,4534.4369230769225,forest_loss
Saint Kitts and Nevis,2042,4627.615384615376,forest_loss
Saint Kitts and Nevis,2043,4720.793846153858,forest_loss
Saint Kitts and Nevis,2044,4813.972307692311,forest_loss
Saint Kitts and Nevis,2045,4907.150769230764,forest_loss
Saint Lucia,2026,10310.380000000005,forest_loss
Saint Lucia,2027,10719.076923076878,forest_loss
Saint Lucia,2028,11127.773846153868,forest_loss
Saint Lucia,2029,11536.470769230742,forest_loss
Saint Lucia,2030,11945.167692307616,forest_loss
Saint Lucia,2031,12353.864615384606,forest_loss
Saint Lucia,2032,12762.56153846148,forest_loss
Saint Lucia,2033,13171.25846153847,forest_loss
Saint Lucia,2034,13579.955384615343,forest_loss
Saint Lucia,2035,13988.652307692333,forest_loss
Saint Lucia,2036,14397.349230769207,forest_loss
Saint Lucia,2037,14806.04615384608,forest_loss
Saint Lucia,2038,15214.74307692307,forest_loss
Saint Lucia,2039,15623.439999999944,forest_loss
Saint Lucia,2040,16032.136923076934,forest_loss
Saint Lucia,2041,16440.833846153808,forest_loss
Saint Lucia,2042,16849.53076923068,forest_loss
Saint Lucia,2043,17258.22769230767,forest_loss
Saint Lucia,2044,17666.924615384545,forest_loss
Saint Lucia,2045,18075.621538461535,forest_loss
Saint Pierre and Miquelon,2026,57.88000000000011,forest_loss
Saint Pierre and Miquelon,2027,60.603076923076515,forest_loss
Saint Pierre and Miquelon,2028,63.32615384615383,forest_loss
Saint Pierre and Miquelon,2029,66.04923076923023,forest_loss
Saint Pierre and Miquelon,2030,68.77230769230755,forest_loss
Saint Pierre and Miquelon,2031,71.49538461538395,forest_loss
Saint Pierre and Miquelon,2032,74.21846153846127,forest_loss
Saint Pierre and Miquelon,2033,76.94153846153768,forest_loss
Saint Pierre and Miquelon,2034,79.66461538461499,forest_loss
Saint Pierre and Miquelon,2035,82.3876923076923,forest_loss
Saint Pierre and Miquelon,2036,85.11076923076871,forest_loss
Saint Pierre and Miquelon,2037,87.83384615384603,forest_loss
Saint Pierre and Miquelon,2038,90.55692307692243,forest_loss
Saint Pierre and Miquelon,2039,93.27999999999975,forest_loss
Saint Pierre and Miquelon,2040,96.00307692307615,forest_loss
Saint Pierre and Miquelon,2041,98.72615384615347,forest_loss
Saint Pierre and Miquelon,2042,101.44923076923078,forest_loss
Saint Pierre and Miquelon,2043,104.17230769230719,forest_loss
Saint Pierre and Miquelon,2044,106.8953846153845,forest_loss
Saint Pierre and Miquelon,2045,109.6184615384609,forest_loss
Saint Vincent and the Grenadines,2026,4352.840000000026,forest_loss
Saint Vincent and the Grenadines,2027,4527.636923076934,forest_loss
Saint Vincent and the Grenadines,2028,4702.433846153843,forest_loss
Saint Vincent and the Grenadines,2029,4877.230769230751,forest_loss
Saint Vincent and the Grenadines,2030,5052.027692307718,forest_loss
Saint Vincent and the Grenadines,2031,5226.824615384627,forest_loss
Saint Vincent and the Grenadines,2032,5401.621538461535,forest_loss
Saint Vincent and the Grenadines,2033,5576.418461538444,forest_loss
Saint Vincent and the Grenadines,2034,5751.215384615411,forest_loss
Saint Vincent and the Grenadines,2035,5926.012307692319,forest_loss
Saint Vincent and the Grenadines,2036,6100.809230769228,forest_loss
Saint Vincent and the Grenadines,2037,6275.606153846136,forest_loss
Saint Vincent and the Grenadines,2038,6450.403076923103,forest_loss
Saint Vincent and the Grenadines,2039,6625.200000000012,forest_loss
Saint Vincent and the Grenadines,2040,6799.99692307692,forest_loss
Saint Vincent and the Grenadines,2041,6974.793846153829,forest_loss
Saint Vincent and the Grenadines,2042,7149.590769230796,forest_loss
Saint Vincent and the Grenadines,2043,7324.387692307704,forest_loss
Saint Vincent and the Grenadines,2044,7499.184615384613,forest_loss
Saint Vincent and the Grenadines,2045,7673.981538461521,forest_loss
Saint-Barthélemy,2026,0.0,forest_loss
Saint-Barthélemy,2027,0.0,forest_loss
Saint-Barthélemy,2028,0.0,forest_loss
Saint-Barthélemy,2029,0.0,forest_loss
Saint-Barthélemy,2030,0.0,forest_loss
Saint-Barthélemy,2031,0.0,forest_loss
Saint-Barthélemy,2032,0.0,forest_loss
Saint-Barthélemy,2033,0.0,forest_loss
Saint-Barthélemy,2034,0.0,forest_loss
Saint-Barthélemy,2035,0.0,forest_loss
Saint-Barthélemy,2036,0.0,forest_loss
Saint-Barthélemy,2037,0.0,forest_loss
Saint-Barthélemy,2038,0.0,forest_loss
Saint-Barthélemy,2039,0.0,forest_loss
Saint-Barthélemy,2040,0.0,forest_loss
Saint-Barthélemy,2041,0.0,forest_loss
Saint-Barthélemy,2042,0.0,forest_loss
Saint-Barthélemy,2043,0.0,forest_loss
Saint-Barthélemy,2044,0.0,forest_loss
Saint-Barthélemy,2045,0.0,forest_loss
Saint-Martin,2026,505.6999999999971,forest_loss
Saint-Martin,2027,523.086153846154,forest_loss
Saint-Martin,2028,540.472307692311,forest_loss
Saint-Martin,2029,557.8584615384607,forest_loss
Saint-Martin,2030,575.2446153846176,forest_loss
Saint-Martin,2031,592.6307692307673,forest_loss
Saint-Martin,2032,610.0169230769243,forest_loss
Saint-Martin,2033,627.403076923074,forest_loss
Saint-Martin,2034,644.7892307692309,forest_loss
Saint-Martin,2035,662.1753846153879,forest_loss
Saint-Martin,2036,679.5615384615376,forest_loss
Saint-Martin,2037,696.9476923076945,forest_loss
Saint-Martin,2038,714.3338461538442,forest_loss
Saint-Martin,2039,731.7200000000012,forest_loss
Saint-Martin,2040,749.1061538461508,forest_loss
Saint-Martin,2041,766.4923076923078,forest_loss
Saint-Martin,2042,783.8784615384648,forest_loss
Saint-Martin,2043,801.2646153846144,forest_loss
Saint-Martin,2044,818.6507692307714,forest_loss
Saint-Martin,2045,836.0369230769211,forest_loss
San Marino,2026,31.0300000000002,forest_loss
San Marino,2027,32.1646153846159,forest_loss
San Marino,2028,33.299230769231144,forest_loss
San Marino,2029,34.43384615384639,forest_loss
San Marino,2030,35.568461538461634,forest_loss
San Marino,2031,36.70307692307733,forest_loss
San Marino,2032,37.83769230769258,forest_loss
San Marino,2033,38.97230769230782,forest_loss
San Marino,2034,40.10692307692352,forest_loss
San Marino,2035,41.24153846153877,forest_loss
San Marino,2036,42.37615384615401,forest_loss
San Marino,2037,43.51076923076971,forest_loss
San Marino,2038,44.645384615384955,forest_loss
San Marino,2039,45.7800000000002,forest_loss
San Marino,2040,46.9146153846159,forest_loss
San Marino,2041,48.049230769231144,forest_loss
San Marino,2042,49.18384615384639,forest_loss
San Marino,2043,50.318461538461634,forest_loss
San Marino,2044,51.45307692307733,forest_loss
San Marino,2045,52.58769230769258,forest_loss
Saudi Arabia,2026,107.26000000000022,forest_loss
Saudi Arabia,2027,111.89230769230926,forest_loss
Saudi Arabia,2028,116.52461538461648,forest_loss
Saudi Arabia,2029,121.1569230769237,forest_loss
Saudi Arabia,2030,125.78923076923093,forest_loss
Saudi Arabia,2031,130.42153846153997,forest_loss
Saudi Arabia,2032,135.0538461538472,forest_loss
Saudi Arabia,2033,139.6861538461544,forest_loss
Saudi Arabia,2034,144.31846153846163,forest_loss
Saudi Arabia,2035,148.95076923077067,forest_loss
Saudi Arabia,2036,153.5830769230779,forest_loss
Saudi Arabia,2037,158.21538461538512,forest_loss
Saudi Arabia,2038,162.84769230769234,forest_loss
Saudi Arabia,2039,167.48000000000138,forest_loss
Saudi Arabia,2040,172.1123076923086,forest_loss
Saudi Arabia,2041,176.74461538461583,forest_loss
Saudi Arabia,2042,181.37692307692305,forest_loss
Saudi Arabia,2043,186.0092307692321,forest_loss
Saudi Arabia,2044,190.6415384615393,forest_loss
Saudi Arabia,2045,195.27384615384653,forest_loss
Senegal,2026,469787.3800000027,forest_loss
Senegal,2027,487388.61846154183,forest_loss
Senegal,2028,504989.856923081,forest_loss
Senegal,2029,522591.09538462013,forest_loss
Senegal,2030,540192.3338461593,forest_loss
Senegal,2031,557793.5723076984,forest_loss
Senegal,2032,575394.8107692301,forest_loss
Senegal,2033,592996.0492307693,forest_loss
Senegal,2034,610597.2876923084,forest_loss
Senegal,2035,628198.5261538476,forest_loss
Senegal,2036,645799.7646153867,forest_loss
Senegal,2037,663401.0030769259,forest_loss
Senegal,2038,681002.241538465,forest_loss
Senegal,2039,698603.4800000042,forest_loss
Senegal,2040,716204.7184615433,forest_loss
Senegal,2041,733805.9569230825,forest_loss
Senegal,2042,751407.1953846216,forest_loss
Senegal,2043,769008.4338461533,forest_loss
Senegal,2044,786609.6723076925,forest_loss
Senegal,2045,804210.9107692316,forest_loss
Serbia,2026,605580.8800000027,forest_loss
Serbia,2027,631398.2092307732,forest_loss
Serbia,2028,657215.5384615362,forest_loss
Serbia,2029,683032.8676923066,forest_loss
Serbia,2030,708850.1969230771,forest_loss
Serbia,2031,734667.5261538476,forest_loss
Serbia,2032,760484.855384618,forest_loss
Serbia,2033,786302.1846153885,forest_loss
Serbia,2034,812119.5138461515,forest_loss
Serbia,2035,837936.843076922,forest_loss
Serbia,2036,863754.1723076925,forest_loss
Serbia,2037,889571.5015384629,forest_loss
Serbia,2038,915388.8307692334,forest_loss
Serbia,2039,941206.1600000039,forest_loss
Serbia,2040,967023.4892307669,forest_loss
Serbia,2041,992840.8184615374,forest_loss
Serbia,2042,1018658.1476923078,forest_loss
Serbia,2043,1044475.4769230783,forest_loss
Serbia,2044,1070292.8061538488,forest_loss
Serbia,2045,1096110.1353846192,forest_loss
Seychelles,2026,51.48999999999978,forest_loss
Seychelles,2027,53.792307692307986,forest_loss
Seychelles,2028,56.09461538461528,forest_loss
Seychelles,2029,58.396923076923485,forest_loss
Seychelles,2030,60.69923076923078,forest_loss
Seychelles,2031,63.001538461538985,forest_loss
Seychelles,2032,65.30384615384628,forest_loss
Seychelles,2033,67.60615384615357,forest_loss
Seychelles,2034,69.90846153846178,forest_loss
Seychelles,2035,72.21076923076907,forest_loss
Seychelles,2036,74.51307692307728,forest_loss
Seychelles,2037,76.81538461538457,forest_loss
Seychelles,2038,79.11769230769278,forest_loss
Seychelles,2039,81.42000000000007,forest_loss
Seychelles,2040,83.72230769230828,forest_loss
Seychelles,2041,86.02461538461557,forest_loss
Seychelles,2042,88.32692307692287,forest_loss
Seychelles,2043,90.62923076923107,forest_loss
Seychelles,2044,92.93153846153837,forest_loss
Seychelles,2045,95.23384615384657,forest_loss
Sierra Leone,2026,14568904.879999876,forest_loss
Sierra Leone,2027,15269858.766153812,forest_loss
Sierra Leone,2028,15970812.652307749,forest_loss
Sierra Leone,2029,16671766.538461447,forest_loss
Sierra Leone,2030,17372720.424615383,forest_loss
Sierra Leone,2031,18073674.31076908,forest_loss
Sierra Leone,2032,18774628.196923018,forest_loss
Sierra Leone,2033,19475582.083076954,forest_loss
Sierra Leone,2034,20176535.96923065,forest_loss
Sierra Leone,2035,20877489.85538459,forest_loss
Sierra Leone,2036,21578443.741538525,forest_loss
Sierra Leone,2037,22279397.627692223,forest_loss
Sierra Leone,2038,22980351.51384616,forest_loss
Sierra Leone,2039,23681305.399999857,forest_loss
Sierra Leone,2040,24382259.286153793,forest_loss
Sierra Leone,2041,25083213.17230773,forest_loss
Sierra Leone,2042,25784167.058461428,forest_loss
Sierra Leone,2043,26485120.944615364,forest_loss
Sierra Leone,2044,27186074.8307693,forest_loss
Sierra Leone,2045,27887028.716923,forest_loss
Singapore,2026,24825.909999999683,forest_loss
Singapore,2027,25932.56769230729,forest_loss
Singapore,2028,27039.225384614896,forest_loss
Singapore,2029,28145.883076922968,forest_loss
Singapore,2030,29252.540769230574,forest_loss
Singapore,2031,30359.19846153818,forest_loss
Singapore,2032,31465.856153845787,forest_loss
Singapore,2033,32572.513846153393,forest_loss
Singapore,2034,33679.171538461,forest_loss
Singapore,2035,34785.82923076907,forest_loss
Singapore,2036,35892.48692307668,forest_loss
Singapore,2037,36999.144615384284,forest_loss
Singapore,2038,38105.80230769189,forest_loss
Singapore,2039,39212.4599999995,forest_loss
Singapore,2040,40319.11769230757,forest_loss
Singapore,2041,41425.775384615175,forest_loss
Singapore,2042,42532.43307692278,forest_loss
Singapore,2043,43639.09076923039,forest_loss
Singapore,2044,44745.748461537994,forest_loss
Singapore,2045,45852.4061538456,forest_loss
Sint Maarten,2026,302.8999999999978,forest_loss
Sint Maarten,2027,313.53846153845734,forest_loss
Sint Maarten,2028,324.1769230769205,forest_loss
Sint Maarten,2029,334.81538461538366,forest_loss
Sint Maarten,2030,345.4538461538432,forest_loss
Sint Maarten,2031,356.09230769230635,forest_loss
Sint Maarten,2032,366.7307692307659,forest_loss
Sint Maarten,2033,377.36923076922903,forest_loss
Sint Maarten,2034,388.00769230768856,forest_loss
Sint Maarten,2035,398.6461538461517,forest_loss
Sint Maarten,2036,409.28461538461124,forest_loss
Sint Maarten,2037,419.9230769230744,forest_loss
Sint Maarten,2038,430.5615384615339,forest_loss
